,Planet Name,Full Phase Curve Noise Estimate 1.95-2.015um,Full Phase Curve Noise Estimate 2.015-2.08um,Full Phase Curve Noise Estimate 2.08-2.145um,Full Phase Curve Noise Estimate 2.145-2.21um,Full Phase Curve Noise Estimate 2.21-2.275um,Full Phase Curve Noise Estimate 2.275-2.34um,Full Phase Curve Noise Estimate 2.34-2.405um,Full Phase Curve Noise Estimate 2.405-2.47um,Full Phase Curve Noise Estimate 2.47-2.535um,Full Phase Curve Noise Estimate 2.535-2.6um,Full Phase Curve Noise Estimate 2.6-2.665um,Full Phase Curve Noise Estimate 2.665-2.73um,Full Phase Curve Noise Estimate 2.73-2.795um,Full Phase Curve Noise Estimate 2.795-2.86um,Full Phase Curve Noise Estimate 2.86-2.925um,Full Phase Curve Noise Estimate 2.925-2.99um,Full Phase Curve Noise Estimate 2.99-3.055um,Full Phase Curve Noise Estimate 3.055-3.12um,Full Phase Curve Noise Estimate 3.12-3.185um,Full Phase Curve Noise Estimate 3.185-3.25um,Full Phase Curve Noise Estimate 3.25-3.315um,Full Phase Curve Noise Estimate 3.315-3.38um,Full Phase Curve Noise Estimate 3.38-3.445um,Full Phase Curve Noise Estimate 3.445-3.51um,Full Phase Curve Noise Estimate 3.51-3.575um,Full Phase Curve Noise Estimate 3.575-3.64um,Full Phase Curve Noise Estimate 3.64-3.705um,Full Phase Curve Noise Estimate 3.705-3.77um,Full Phase Curve Noise Estimate 3.77-3.835um,Full Phase Curve Noise Estimate 3.835-3.9um
338,TOI-1789b,1.747419328800454e-05,1.8131327673148763e-05,1.879899924105446e-05,1.9476948077066504e-05,2.0164936967686274e-05,2.0862748271347276e-05,2.1570181333418545e-05,2.2287050335220975e-05,2.3013182491885113e-05,2.3748416532671988e-05,2.4492601411611676e-05,2.5245595207182667e-05,2.600726417813327e-05,2.6777481949036264e-05,2.75561288042479e-05,2.8343091072940618e-05,2.9138260591040538e-05,2.9941534228423255e-05,3.075281347175282e-05,3.157200405496831e-05,3.2399015630753195e-05,3.32337614774007e-05,3.4076158236366335e-05,3.492612567652833e-05,3.578358648177992e-05,3.664846605907092e-05,3.7520692364431975e-05,3.840019574487317e-05,3.928690879432263e-05,4.018076622203748e-05
339,KELT-1b,4.1974511657167937e-05,4.360545401351608e-05,4.526188843504942e-05,4.694324945572488e-05,4.864901681813606e-05,5.0378709542289924e-05,5.213188099732329e-05,5.3908114776701204e-05,5.570702122216517e-05,5.752823447537849e-05,5.937140996181195e-05,6.123622223102223e-05,6.312236309264602e-05,6.502953999921858e-05,6.695747463618259e-05,6.890590168676457e-05,7.087456774519222e-05,7.286323035636659e-05,7.487165716385677e-05,7.689962515107676e-05,7.894691996298041e-05,8.101333529761842e-05,8.309867235854072e-05,8.520273936039587e-05,8.732535108121611e-05,8.946632845580487e-05,9.162549820543043e-05,9.380269249971582e-05,9.599774864712713e-05,9.821050881098194e-05
340,WASP-107b,1.6347482349651877e-05,1.6879731329237524e-05,1.7422077059924102e-05,1.797413570396275e-05,1.8535566331015607e-05,1.910606425067886e-05,1.968535558800857e-05,2.0273192837811465e-05,2.0869351195856467e-05,2.1473625511465394e-05,2.208582774063178e-05,2.2705784805035714e-05,2.3333336782316477e-05,2.396833536831654e-05,2.461064256390075e-05,2.5260129548224648e-05,2.5916675707596725e-05,2.6580167794824574e-05,2.7250499198508422e-05,2.792756930538498e-05,2.8611282941765138e-05,2.9301549882479282e-05,2.9998284417664865e-05,3.070140496930381e-05,3.14108337507073e-05,3.21264964632015e-05,3.2848322025143816e-05,3.357624232913689e-05,3.431019202389752e-05,3.5050108317762764e-05
341,WASP-36b,8.788029454866156e-05,9.117861616114623e-05,9.452991733813651e-05,9.793288285226387e-05,0.00010138631290921814,0.00010488910719479394,0.00010844025170049213,0.0001120388077644359,0.00011568390289243421,0.00011937472302011376,0.00012311050594980276,0.00012689053575139873,0.00013071413795926617,0.00013458067543037098,0.00013848954475480588,0.000142440173130285,0.00014643201562832938,0.00015046455279274544,0.00015453728852136723,0.00015864974819030088,0.00016280147698670007,0.00016699203842160027,0.00017122101299882212,0.0001754879970196716,0.00017979260150624297,0.00018413445122864684,0.0001885131838236056,0.00019292844899368412,0.0001973799077778219,0.00020186723188518957
342,Kepler-18c,4.7017526457451744e-05,4.870629382519162e-05,5.0423379458020576e-05,5.216797368530513e-05,5.393934505145418e-05,5.5736828967557924e-05,5.7559818394802206e-05,5.9407756140128804e-05,6.128012844135981e-05,6.317645959130783e-05,6.509630740493388e-05,6.703925937510343e-05,6.90049293943408e-05,7.099295494457506e-05,7.300299467604071e-05,7.503472631153038e-05,7.708784482404864e-05,7.916206084533615e-05,8.125709927028345e-05,8.337269802827226e-05,8.550860699739161e-05,8.766458704144634e-05,8.984040915290357e-05,9.203585368758804e-05,9.425070967913352e-05,9.648477422299727e-05,9.873785192134816e-05,0.00010100975438142439,0.00010330029976095929,0.00010560931235521027
343,HAT-P-68b,7.605505663599428e-05,7.85576628277755e-05,8.110704611555606e-05,8.370147747757121e-05,8.633941880823008e-05,8.90194934189347e-05,9.174046201921501e-05,9.450120301622912e-05,9.730069624444169e-05,0.00010013800944059198,0.00010301228693147665,0.00010592274011733716,0.0001088686394215952,0.0001118493074452483,0.00011486411311660311,0.00011791246666787228,0.00012099381530221407,0.0001241076394401368,0.00012725344945437516,0.00013043078281841256,0.0001336392016068153,0.00013687829029602054,0.00014014765382271138,0.0001434469158638715,0.00014677571730832206,0.00015013371489421638,0.0001535205799908502,0.00015693599750641468,0.00016037966490593198,0.00016385129132594556
344,TOI-1807b,2.8943950792117595e-05,2.992288440381983e-05,3.091945352972827e-05,3.193305400619957e-05,3.296314606777193e-05,3.400924455761749e-05,3.507091093886057e-05,3.614774672771073e-05,3.723938805812738e-05,3.8345501153774715e-05,3.946577853262458e-05,4.059993580713817e-05,4.174770897167714e-05,4.2908852090890756e-05,4.408313531997762e-05,4.527034320112063e-05,4.647027319092279e-05,4.7682734382007946e-05,4.890754638860234e-05,5.0144538371209944e-05,5.1393548179787764e-05,5.265442159829214e-05,5.392701167627814e-05,5.52111781355424e-05,5.650678684169569e-05,5.7813709332104444e-05,5.9131822392931885e-05,6.0461007679101254e-05,6.180115137187139e-05,6.315214386949826e-05
345,HAT-P-17b,1.1636766822410364e-05,1.2051240786164811e-05,1.2472728977158058e-05,1.290102550538819e-05,1.3335944686574396e-05,1.3777318087941358e-05,1.4224992105238043e-05,1.4678825960967856e-05,1.5138690039239808e-05,1.560446449164403e-05,1.6076038062873254e-05,1.6553307095696673e-05,1.703617468324306e-05,1.7524549942994488e-05,1.8018347391912108e-05,1.8517486406050114e-05,1.902189075111435e-05,1.9531488172884742e-05,2.004621003839308e-05,2.056599102032001e-05,2.1090768818355956e-05,2.162048391230655e-05,2.2155079342564816e-05,2.2694500514266904e-05,2.3238695022020107e-05,2.3787612492560405e-05,2.4341204443088272e-05,2.4899424153365144e-05,2.5462226549914226e-05,2.602956810091202e-05
346,HATS-45b,8.017653119251804e-05,8.32695675453806e-05,8.641119748441235e-05,8.960031785183884e-05,9.283591552901087e-05,9.611705548091096e-05,9.944287083623197e-05,0.00010281255459642048,0.00010622535265854319,0.00010968055790565342,0.00011317750517059461,0.00011671556691918221,0.00012029414952962914,0.00012391269006908749,0.00012757065348701973,0.00013126753015998169,0.00013500283373417968,0.00013877609922158666,0.000142586881313018,0.000146434752877637,0.00015031930362337354,0.00015424013889680713,0.0001581968786043806,0.00016218915623957786,0.00016621661800299354,0.00017027892200409782,0.00017437573753508695,0.00017850674440858912,0.00018267163235203323,0.00018687010045252673
347,TOI-1728b,2.330396077655562e-05,2.400902603481174e-05,2.4729019233184364e-05,2.546326370815425e-05,2.62111638835112e-05,2.6972192256407787e-05,2.7745878860194075e-05,2.8531802669000986e-05,2.9329584537123457e-05,3.013888136089663e-05,3.095938122137198e-05,3.1790799319260593e-05,3.2632874553990514e-05,3.3485366629621684e-05,3.43480535942043e-05,3.522072973769067e-05,3.610320378799463e-05,3.6995297356200265e-05,3.789684359096915e-05,3.8807686009383146e-05,3.972767747724101e-05,4.0656679316477444e-05,4.159456052113222e-05,4.2541197066364825e-05,4.349647129751823e-05,4.446027138828628e-05,4.543249085873545e-05,4.6413028145349384e-05,4.740178621641009e-05,4.839867222702842e-05
348,HAT-P-3b,3.333292276469898e-05,3.451378217025143e-05,3.5714746630936693e-05,3.693521605189091e-05,3.817464980776367e-05,3.9432558007003185e-05,4.070849433125407e-05,4.200205012303909e-05,4.3312849470555565e-05,4.464054509489961e-05,4.5984814887590835e-05,4.734535897861197e-05,4.872189723997955e-05,5.011416714899502e-05,5.152192195022489e-05,5.2944929066931786e-05,5.438296872187268e-05,5.5835832734682984e-05,5.730332346890878e-05,5.878525290640954e-05,6.0281441830646215e-05,6.179171910343627e-05,6.33159210222496e-05,6.485389074717263e-05,6.64054777883608e-05,6.797053754618418e-05,6.954893089742936e-05,7.114052382190462e-05,7.274518706456971e-05,7.436279582902616e-05
349,WASP-95b,2.2008251051618035e-05,2.2827494720002947e-05,2.3659994918269395e-05,2.4505413624966458e-05,2.536344307785573e-05,2.6233801548452114e-05,2.7116229856844142e-05,2.8010488476152124e-05,2.8916355110335515e-05,2.9833622654814143e-05,3.0762097468854576e-05,3.170159790353867e-05,3.265195304057972e-05,3.36130016061131e-05,3.458459103051748e-05,3.556657663077144e-05,3.655882089615617e-05,3.756119286154699e-05,3.8573567555296514e-05,3.959582551091383e-05,4.062785233354858e-05,4.166953831375093e-05,4.2720778082168267e-05,4.378147029982662e-05,4.485151737946045e-05,4.5930825234022206e-05,4.701930304906391e-05,4.8116863076166096e-05,4.922342044496033e-05,5.033889299164862e-05
350,HATS-31b,6.389982379229319e-05,6.63114131881455e-05,6.876155468082673e-05,7.12493082974058e-05,7.37738154336401e-05,7.6334287691189e-05,7.892999765100342e-05,8.156027119147506e-05,8.422448104875256e-05,8.692204138330762e-05,8.965240316735297e-05,9.241505024629904e-05,9.52094959571941e-05,9.803528021014852e-05,0.00010089196695679842,0.00010377914198407731,0.00010669641098280819,0.00010964339784960159,0.00011261974318777334,0.00011562510297876086,0.00011865914740025479,0.00012172155977110235,0.00012481203560616748,0.00012793028176693157,0.00013107601569577055,0.0001342489647236029,0.00013744886544208716,0.0001406754631328261,0.00014392851124701297,0.00014720777092990596
351,KELT-19Ab,1.8596373106646916e-05,1.934598830111936e-05,2.0107068253541615e-05,2.0879386278009126e-05,2.1662731812076883e-05,2.2456908452623386e-05,2.326173230960461e-05,2.407703061621299e-05,2.490264054747714e-05,2.5738408209568243e-05,2.6584187769892454e-05,2.743984070406093e-05,2.8305235140506974e-05,2.9180245287166167e-05,3.0064750927516433e-05,3.095863697556069e-05,3.186179308115374e-05,3.277411327853897e-05,3.3695495672152806e-05,3.4625842154704494e-05,3.556505815333296e-05,3.651305240028891e-05,3.746973672511796e-05,3.843502586576572e-05,3.940883729639756e-05,4.039109107002822e-05,4.138170967431569e-05,4.238061789910385e-05,4.33877427144633e-05,4.4403013158158924e-05
352,WASP-87b,3.6804828943554886e-05,3.8224679268707477e-05,3.966683635370749e-05,4.1130793796836335e-05,4.261608652860263e-05,4.4122285323603816e-05,4.564899224681205e-05,4.719583684763193e-05,4.876247295706545e-05,5.034857597491006e-05,5.1953840557905684e-05,5.357797863811054e-05,5.522071771498108e-05,5.688179937565177e-05,5.856097800655942e-05,6.02580196663822e-05,6.197270109567102e-05,6.370480884287663e-05,6.545413848997143e-05,6.722049396365132e-05,6.900368692040442e-05,7.080353619560038e-05,7.261986730827642e-05,7.445251201456583e-05,7.630130790376806e-05,7.81660980319211e-05,8.004673058846433e-05,8.194305859221421e-05,8.385493961335071e-05,8.578223551859006e-05
353,Kepler-447b,3.0277881750097977e-05,3.1378301412068485e-05,3.249694624165434e-05,3.363331427103082e-05,3.4786950897578474e-05,3.595744209050136e-05,3.7144408805744656e-05,3.834750236083257e-05,3.9566400578326417e-05,4.080080454930334e-05,4.205043590049684e-05,4.331503447328782e-05,4.459435634159861e-05,4.5888172110318515e-05,4.719626544726334e-05,4.851843181059807e-05,4.98544773406949e-05,5.120421789100138e-05,5.256747817698845e-05,5.3944091025832715e-05,5.533389671241433e-05,5.673674236958196e-05,5.8152481462562325e-05,5.9580973318985666e-05,6.1022082707311926e-05,6.247567945751953e-05,6.394163811881867e-05,6.541983764992358e-05,6.691016113801663e-05,6.841249554310265e-05
354,Kepler-1656b,9.615067811546995e-06,9.970611750122697e-06,1.0331944623555995e-05,1.0698915608123418e-05,1.1071387590195017e-05,1.1449235236521372e-05,1.1832343404110555e-05,1.222060582038593e-05,1.2613923980156509e-05,1.3012206217799927e-05,1.3415366922032747e-05,1.3823325867485636e-05,1.4236007642567228e-05,1.4653341157175003e-05,1.5075259216995352e-05,1.5501698153637562e-05,1.5932597501822778e-05,1.6367899716423645e-05,1.680754992341575e-05,1.7251495699811098e-05,1.769968687847033e-05,1.815207537435962e-05,1.8608615029362937e-05,1.906926147321154e-05,1.95339719984655e-05,2.0002705447787123e-05,2.0475422112002358e-05,2.0952083637666442e-05,2.1432652943019623e-05,2.1917094141381218e-05
355,TOI-4010c,3.272317185944482e-05,3.3857822183751275e-05,3.501228345230568e-05,3.618592451059007e-05,3.7378179047672515e-05,3.858853590677645e-05,3.981653116032392e-05,4.106174158076763e-05,4.232377922435392e-05,4.360228690892671e-05,4.489693441500602e-05,4.6207415275890376e-05,4.753344405048992e-05,4.8874753994138135e-05,5.023109505937748e-05,5.160223217181835e-05,5.298794373647993e-05,5.438802033819622e-05,5.580226360620442e-05,5.723048521823852e-05,5.867250602367932e-05,6.012815526872913e-05,6.159726990935185e-05,6.307969400000218e-05,6.457527814804439e-05,6.608387902529839e-05,6.760535892943247e-05,6.913958538900858e-05,7.068643080684524e-05,7.224577213714724e-05
356,HATS-55b,7.588374430225362e-05,7.877477597322441e-05,8.171166587329737e-05,8.46933297622145e-05,8.771877498659637e-05,9.078708808175994e-05,9.389742450781732e-05,9.704900009070185e-05,0.00010024108383584794,0.00010347299185519754,0.00010674408220352543,0.0001100537504623679,0.00011340142594248744,0.00011678656840112164,0.00012020866519010718,0.0001236672287666062,0.00012716179451054013,0.00013069191880272265,0.00013425717732565938,0.0001378571635553405,0.00014149148741758965,0.00014515977408677887,0.00014886166290817833,0.0001525968064280911,0.00015636486951830757,0.00016016552858336597,0.0001639984708407509,0.00016786339366558857,0.00017176000399247773,0.00017568801776816185
357,Kepler-450b,1.606638601552576e-05,1.6678213183971664e-05,1.729974876637179e-05,1.7930762890389576e-05,1.8571045124225915e-05,1.9220401843222176e-05,1.9878654049956286e-05,2.0545635556580597e-05,2.1221191458786795e-05,2.19051768462882e-05,2.259745570646808e-05,2.329789998683126e-05,2.4006388788835158e-05,2.4722807671056305e-05,2.5447048043865292e-05,2.617900664110588e-05,2.691858505690419e-05,2.7665689337834536e-05,2.8420229622363416e-05,2.9182119820843835e-05,2.9951277330445072e-05,3.072762278030503e-05,3.151107980292712e-05,3.230157482845594e-05,3.3099036898972074e-05,3.3903397500361454e-05,3.471459040966396e-05,3.553255155610886e-05,3.635721889427443e-05,3.718853228803534e-05
358,K2-155c,1.4192800335235782e-05,1.4643322027967742e-05,1.5102708866042192e-05,1.5570601383693476e-05,1.6046681393469896e-05,1.653066549179178e-05,1.7022299784697318e-05,1.752135557284331e-05,1.8027625796752314e-05,1.8540922089180058e-05,1.9061072315800937e-05,1.9587918511314547e-05,2.0121315137802253e-05,2.0661127607290048e-05,2.1207231022174385e-05,2.175950909627841e-05,2.2317853226443545e-05,2.2882161690194927e-05,2.345233894949702e-05,2.4028295044177757e-05,2.4609945061471857e-05,2.519720867044821e-05,2.5790009711959378e-05,2.6388275836283443e-05,2.6991938181883553e-05,2.760093108973748e-05,2.821519184854058e-05,2.8834660466799943e-05,2.9459279468411517e-05,3.008899370881849e-05
359,WASP-13b,2.369887141775481e-05,2.4587839918322817e-05,2.5491094552274302e-05,2.640828001765052e-05,2.7339072238918966e-05,2.828317404831863e-05,2.924031161970178e-05,3.021023150229273e-05,3.119269813648556e-05,3.2187491759836664e-05,3.3194406631120364e-05,3.4213249515365074e-05,3.5243838384384846e-05,3.628600129630379e-05,3.733957542459975e-05,3.840440621272462e-05,3.948034663473158e-05,4.0567256545827774e-05,4.166500210957876e-05,4.2773455290730185e-05,4.389249340445058e-05,4.502199871428864e-05,4.6161858072351475e-05,4.731196259621728e-05,4.847220737792902e-05,4.964249122109699e-05,5.082271640271215e-05,5.2012788456766086e-05,5.321261597715228e-05,5.442211043769012e-05
360,WASP-58b,3.372006100358295e-05,3.497278338920879e-05,3.624581363187216e-05,3.7538630569305916e-05,3.8850759909535e-05,4.0181767670069765e-05,4.1531254768080255e-05,4.289885252712453e-05,4.42842189195003e-05,4.568703540338564e-05,4.710700424426891e-05,4.8543846233304926e-05,4.9997298733049436e-05,5.146711399481144e-05,5.29530577026414e-05,5.445490770744879e-05,5.5972452921437767e-05,5.7505492348386344e-05,5.9053834229585116e-05,6.061729528867375e-05,6.219570006141762e-05,6.378888029873895e-05,6.539667443316525e-05,6.701892710039179e-05,6.865548870892063e-05,7.030621505177679e-05,7.19709669551721e-05,7.364960995973795e-05,7.534201403052275e-05,7.70480532925055e-05
361,WASP-119b,4.8407081107543986e-05,5.01869518071576e-05,5.199596034241902e-05,5.3833333540565004e-05,5.569836940500473e-05,5.759042703247452e-05,5.9508918311035226e-05,6.145330103456474e-05,6.342307315282532e-05,6.541776793865857e-05,6.743694990107877e-05,6.948021130901962e-05,7.154716921816942e-05,7.363746291473668e-05,7.575075170670694e-05,7.788671300628752e-05,8.004504065760597e-05,8.222544347198645e-05,8.442764393975972e-05,8.665137709285256e-05,8.889638949672916e-05,9.116243835376109e-05,9.344929070295335e-05,9.575672270331433e-05,9.80845189901065e-05,0.00010043247209480956,0.00010280038192096753,0.00010518805526923775,0.00010759530540584913,0.0001100219516695208
362,HAT-P-52b,8.258853261912956e-05,8.54999849871003e-05,8.846128615834858e-05,9.147092555789193e-05,9.452754360863734e-05,9.762990945885513e-05,0.00010077690273512283,0.00010396749848408164,0.00010720075466028838,0.00011047580166217017,0.00011379183352710095,0.0001171481004794281,0.00012054390258875829,0.00012397858434476836,0.00012745152999291666,0.00013096215950527751,0.00013450992508422745,0.00013809430811536838,0.00014171481650100405,0.0001453709823173862,0.00014906235974862902,0.000152788523258019,0.00015654906596380443,0.00016034359819179037,0.0001641717461813773,0.00016803315092521609,0.0001719274671256003,0.00017585436225322622,0.00017981351569592275,0.00018380461798677217
363,WASP-4b,7.823224408835606e-05,8.107704472664526e-05,8.396893509279506e-05,8.690662043519229e-05,8.98889280386729e-05,9.291478973098633e-05,9.598322749976418e-05,9.909334158072933e-05,0.0001022443005247658,0.00010543533286135553,0.00010866572005886223,0.00011193479054531954,0.00011524191460193103,0.00011858649997900796,0.00012196798811334553,0.00012538585084901794,0.00012883958758170161,0.00013232872276105855,0.00013585280369728532,0.0001394113986271584,0.0001430040950024467,0.0001466304979696599,0.0001502902290150637,0.0001539829247529957,0.0001577082358388975,0.00016146582599125194,0.00016525537110893414,0.0001690765584724715,0.0001729290860192512,0.00017681266168416903
364,HATS-5b,4.3102686800986805e-05,4.464554866285008e-05,4.6214378311607154e-05,4.780842525031211e-05,4.9427011955962085e-05,5.106952325787879e-05,5.2735397621205556e-05,5.4424119941653085e-05,5.613521554854475e-05,5.7868245181140793e-05,5.9622800754446955e-05,6.139850176966936e-05,6.319499225437704e-05,6.501193814051337e-05,6.684902500638528e-05,6.87059561228614e-05,7.058245075512518e-05,7.247824268016242e-05,7.439307888723831e-05,7.632671843426206e-05,7.827893143753496e-05,8.02494981760984e-05,8.223820829492113e-05,8.424486009366067e-05,8.626925988979031e-05,8.831122144656695e-05,9.037056545772314e-05,9.244711908196765e-05,9.45407155213185e-05,9.665119363816645e-05
365,Qatar-7b,8.425171422526693e-05,8.749150001121865e-05,9.078230699059157e-05,9.412296472896297e-05,9.751239919135564e-05,0.00010094961987589052,0.0001044337091445677,0.00010796381331146556,0.00011153913514769522,0.00011515892753694482,0.00011882248807199982,0.0001225291544259005,0.00012627830036483848,0.00013006933229584646,0.00013390168626269526,0.00013777482531947616,0.0001416882372240662,0.00014564143240385004,0.00014963394215428664,0.0001536653170374609,0.00015773512545316619,0.00016184295235944753,0.0001659883981231124,0.00017017107748369293,0.000174390618616818,0.00017864666228497146,0.00018293886106532216,0.0001872668786457939,0.00019163038918166222,0.0001960290767060792
