,Planet Name,Eclipse Flux Ratio 1.1-1.1566667um,Eclipse Flux Ratio 1.1566667-1.2133333um,Eclipse Flux Ratio 1.2133333-1.27um,Eclipse Flux Ratio 1.27-1.3266667um,Eclipse Flux Ratio 1.3266667-1.3833333um,Eclipse Flux Ratio 1.3833333-1.44um,Eclipse Flux Ratio 1.44-1.4966667um,Eclipse Flux Ratio 1.4966667-1.5533333um,Eclipse Flux Ratio 1.5533333-1.61um,Eclipse Flux Ratio 1.61-1.6666667um,Eclipse Flux Ratio 1.6666667-1.7233333um,Eclipse Flux Ratio 1.7233333-1.78um,Eclipse Flux Ratio 1.78-1.8366667um,Eclipse Flux Ratio 1.8366667-1.8933333um,Eclipse Flux Ratio 1.8933333-1.95um
444,HD108236d,6.11144895866277e-10,1.1716768842896997e-09,2.114393644330544e-09,3.6198844702965215e-09,5.9181764310799934e-09,9.291108981178124e-09,1.4072435492738799e-08,2.064566236943251e-08,2.9439872731879013e-08,4.092377918587665e-08,5.559840387421713e-08,7.398893927799745e-08,9.663602908322887e-08,1.240868863819456e-07,1.568868210555674e-07
445,WASP-113b,1.3431948389456409e-05,1.7874006947858167e-05,2.313974081599931e-05,2.9249733652911423e-05,3.620968926509487e-05,4.40120066052104e-05,5.2637582686870757e-05,6.205770789765715e-05,7.223600975886267e-05,8.313022192317485e-05,9.469378126926564e-05,0.00010687732308659627,0.00011962989113850412,0.00013289994217540583,0.00014663626731917549
446,L98-59c,2.2415014407941835e-12,5.9093664968489555e-12,1.4260427641949377e-11,3.186087266523111e-11,6.6535137707996e-11,1.3091763419211644e-10,2.4437466329024875e-10,4.3526100793407243e-10,7.434437181767684e-10,1.2229943249048054e-09,1.944931854849804e-09,2.999896704515256e-09,4.5006233800061256e-09,6.584095933185261e-09,9.413306361818092e-09
447,HAT-P-18b,9.38694016809211e-08,1.6560060665897308e-07,2.771136370336391e-07,4.428855621584738e-07,6.799096641284658e-07,1.0074694735326965e-06,1.446801824953381e-06,2.020676684662192e-06,2.7529287419900946e-06,3.6679628845340194e-06,4.79026029305767e-06,6.1439161951412285e-06,7.75221107081225e-06,9.637230182824364e-06,1.18195546251169e-05
448,HAT-P-7b,0.00014388301917971595,0.00016939994935853187,0.00019623084477861252,0.00022414072109287037,0.00025290904852960503,0.00028233305036758327,0.0003122291995912911,0.0003424335536065953,0.00037280152326370675,0.0004032068728679899,0.00043354039175448367,0.0004637086328790112,0.0004936323428050106,0.0005232449011561844,0.0005524910534597031
449,KELT-2Ab,2.6715847888759025e-05,3.3602919447250725e-05,4.132943006982169e-05,4.985490299278912e-05,5.91288656656243e-05,6.909392549501275e-05,7.968838369368869e-05,9.0848410195966e-05,0.00010250988232535414,0.00011460975120279124,0.00012708705748071773,0.0001398837506709306,0.0001529451694292661,0.00016622032005354716,0.00017966210320736174
450,HAT-P-46b,1.1176689342168313e-05,1.5051237688994184e-05,1.9696828089979064e-05,2.5143351078313386e-05,3.1406468476491856e-05,3.848869656720456e-05,4.638081844299573e-05,5.5063484929854875e-05,6.450894604707952e-05,7.468268954324123e-05,8.554497005571018e-05,9.705227997926085e-05,0.00010915857818519437,0.00012181633954990085,0.00013497753423732538
451,TOI-677b,4.518445462570371e-07,7.079379296439236e-07,1.0631271069188303e-06,1.5387496359761732e-06,2.15652057540257e-06,2.937872956516752e-06,3.90335613772776e-06,5.0721195234325246e-06,6.461505978403432e-06,8.086743696657585e-06,9.960737158380005e-06,1.2093964840324668e-05,1.449444608086235e-05,1.716777261423693e-05,2.0117214406497718e-05
452,WASP-71b,6.86338962706524e-05,8.206443592970017e-05,9.640678897939496e-05,0.00011153774239776933,0.00012733633764959194,0.00014368689400174044,0.0001604809345371423,0.00017761832635176895,0.0001950079581087045,0.00021256784240588259,0.0002302248989663512,0.00024791466278780306,0.00026558071575287197,0.00028317403902409436,0.00030065246998339014
453,HATS-72b,6.563274991239132e-09,1.2804107028099293e-08,2.3481000269872552e-08,4.080409679946987e-08,6.764244453581192e-08,1.0757527404660814e-07,1.6491478603988422e-07,2.446987826302735e-07,3.526547009957417e-07,4.951370534503766e-07,6.790425906136075e-07,9.11709911304089e-07,1.2008067152955507e-06,1.5542103490312363e-06,1.979889563608722e-06
454,WASP-118b,3.334684922561233e-05,4.2246061097536564e-05,5.229966542043602e-05,6.346331035975351e-05,7.567747414224128e-05,8.887156203690173e-05,0.00010296748701315541,0.00011788272666843144,0.00013353296596087418,0.0001498341239749626,0.000166703910837875,0.00018406311317350295,0.0002018364094381515,0.00021995289553352192,0.00023834652363208608
455,Kepler-6b,1.4563507432359846e-05,1.946010547268961e-05,2.528902475856612e-05,3.207868895438599e-05,3.984057113622268e-05,4.8570777676655587e-05,5.825194524120559e-05,6.885529230231334e-05,8.034276816884537e-05,9.266904019113138e-05,0.00010578331326653947,0.00011963105382724471,0.0001341554046010516,0.00014929837438068752,0.000165001938394444
456,KELT-11b,1.6365875293969622e-05,2.052375845265927e-05,2.517865124490548e-05,3.030582292415282e-05,3.5874792757712004e-05,4.185112301988186e-05,4.819793871722264e-05,5.487719062255152e-05,6.185072390377472e-05,6.908107071208133e-05,7.653203895263298e-05,8.4169188463339e-05,9.196010845401312e-05,9.987457744722766e-05,0.00010788469443899853
457,HAT-P-65b,0.00012977713162019142,0.00015734037031556484,0.00018718360883188836,0.00021906612237831846,0.0002527404918270498,0.00028796094484426086,0.00032448934715122423,0.000362099381212843,0.0004005795493068735,0.0004397347236382002,0.0004793867885353289,0.0005193749276808933,0.000559555120923696,0.0005997993055917468,0.0006399946434591925
458,CoRoT-11b,5.3315498843762176e-05,6.736789138041064e-05,8.320253958739912e-05,0.00010074447669534395,0.0001198960991163203,0.00014054358155268204,0.00016256242437131168,0.0001858221438265034,0.00021019029245403364,0.00023553550718032087,0.0002617298231533216,0.0002886505677791557,0.0003161815303425717,0.000344213690719315,0.00037264582253164236
459,L98-59d,4.55612689166906e-15,1.6237117432220185e-14,5.1561658805706545e-14,1.480724034910123e-13,3.893396261770542e-13,9.471683302094592e-13,2.150906888990321e-12,4.594117976231922e-12,9.289603266934098e-12,1.7883404912746005e-11,3.2936883968611115e-11,5.828348177071411e-11,9.946296678258325e-11,1.6423179252971192e-10,2.6314437115447883e-10
460,LP791-18c,4.087924239556022e-16,1.7942419841792894e-15,6.8898477832007165e-15,2.3545788638407355e-14,7.264568880999617e-14,2.0480814578281817e-13,5.330678390023826e-13,1.2921837821461078e-12,2.9393267081675683e-12,6.3151490229924545e-12,1.2888112499360907e-11,2.5107922680157922e-11,4.6895226243182174e-11,8.429416428098458e-11,1.4631204778949443e-10
461,HD108236e,1.3196088854701105e-10,2.757741692612327e-10,5.382795686977888e-10,9.900476520471496e-10,1.7286733027673952e-09,2.8832703579928265e-09,4.618148784383049e-09,7.135386457885928e-09,1.0676131210350145e-08,1.552052710349213e-08,2.1986281595208437e-08,3.04260310970748e-08,4.122359402865909e-08,5.478932365031494e-08,7.15549037921708e-08
462,LTT3780b,4.788047754484396e-08,7.67066534234855e-08,1.1764185823456317e-07,1.7369862276971086e-07,2.480754261495336e-07,3.4407069774016277e-07,4.649962530539694e-07,6.140951735029065e-07,7.944690443621103e-07,1.0090149852321963e-06,1.2603741585205677e-06,1.5508942561034021e-06,1.8826021688994779e-06,2.257187033590388e-06,2.6759957074671205e-06
463,K2-29b,1.7357223048781722e-06,2.660259658624061e-06,3.916533579201808e-06,5.567908151886864e-06,7.677087790172206e-06,1.0304231924570006e-05,1.3505334541608957e-05,1.7330922469679915e-05,2.1825120185532864e-05,2.7025018637179093e-05,3.2960333509162706e-05,3.965336501291299e-05,4.7119132369108723e-05,5.536566755086945e-05,6.439449725054382e-05
464,WASP-45b,2.618656891933899e-06,3.870219274568628e-06,5.5126906093213955e-06,7.604229636178712e-06,1.019898736829704e-05,1.3345626215179143e-05,1.708622985533239e-05,2.1455598907225974e-05,2.6480933026371252e-05,3.218178829537692e-05,3.857027173341216e-05,4.5651471326996855e-05,5.342397804957644e-05,6.188048753549313e-05,7.100851475303334e-05
465,Kepler-105b,1.2134787478523114e-06,1.6151258574797869e-06,2.0911880736420804e-06,2.6434712777439648e-06,3.2724320922453543e-06,3.9773239024702554e-06,4.7563629568508935e-06,5.606902155130556e-06,6.525608509005744e-06,7.5086241491505235e-06,8.551711221807058e-06,9.650387086824268e-06,1.0800033392144005e-05,1.1995986312578844e-05,1.3233619076493897e-05
466,HAT-P-11b,2.3544320536461447e-08,4.0890439378086426e-08,6.745773718250101e-08,1.0641828138276427e-07,1.6143480240767512e-07,2.365993091461085e-07,3.363513285486763e-07,4.6538226728132073e-07,6.285335381411486e-07,8.306928347852309e-07,1.0766938117955925e-06,1.3712252137009886e-06,1.718749025934026e-06,2.12343020015505e-06,2.589082290294215e-06
467,TOI-421b,3.304938777153233e-08,5.259124270632137e-08,8.011475300612519e-08,1.1749819029264551e-07,1.6669856654467333e-07,2.296942488157505e-07,3.084298081698767e-07,4.0476607917296583e-07,5.204381730492659e-07,6.570212026258999e-07,8.159043038201729e-07,9.982740525306877e-07,1.2051044365958925e-06,1.4371531835458228e-06,1.6949654287254477e-06
468,K2-19b,4.7319163133257146e-08,8.122308435291956e-08,1.325542621908802e-07,2.0703036666448845e-07,3.111599950344048e-07,4.521147114814518e-07,6.375705381444642e-07,8.755311380817347e-07,1.1741463329552732e-06,1.5415330656000046e-06,1.9856073129705214e-06,2.5139366605977014e-06,3.1336115004437844e-06,3.851138384012267e-06,4.672362234779988e-06
469,TOI-1298b,3.4542999774686895e-06,4.727835547853305e-06,6.2791842549618455e-06,8.124547090527543e-06,1.027501322510114e-05,1.2736720963970456e-05,1.5511190702258056e-05,1.8595777103888028e-05,2.1984214421883235e-05,2.566716862277735e-05,2.9632781730444005e-05,3.386721990567146e-05,3.8355151962359466e-05,4.3080174733433486e-05,4.802522131221845e-05
470,HAT-P-22b,6.442089446821447e-06,9.053708313693144e-06,1.2318747755383904e-05,1.6296225606543268e-05,2.1034089894054757e-05,2.6568617543440298e-05,3.292437378803488e-05,4.0114625610009756e-05,4.814214839774092e-05,5.700021285396551e-05,6.667369409439606e-05,7.714030952738469e-05,8.837178559411957e-05,0.00010033496797659358,0.00011299294743006636
471,HAT-P-42b,9.326864629544548e-06,1.2584993340604325e-05,1.6499990161170635e-05,2.1099355764601314e-05,2.6398496591681815e-05,3.240155535004482e-05,3.910254147034396e-05,4.648664185385242e-05,5.453166110780666e-05,6.32093989281529e-05,7.248694744820733e-05,8.232794944076349e-05,9.269365786483981e-05,0.00010354384786517284,0.00011483767266016381
472,WASP-121b,0.0005266652613345038,0.0006089269063021787,0.0006938948681666076,0.0007808598474076491,0.0008691872388658327,0.0009583186259641709,0.001047769185351639,0.0011371229535587755,0.0012260276112020993,0.001314188019706951,0.001401359673813427,0.001487343052529817,0.0015719776427939758,0.0016551364497919237,0.0017367216880003187
473,TOI-824b,9.84255129135693e-07,1.3796267439794376e-06,1.8729848997464063e-06,2.4730678997444727e-06,3.1869731686603357e-06,4.020070697677244e-06,4.9759978676377416e-06,6.056720317160878e-06,7.262650403274127e-06,8.592791856471209e-06,1.0044902426780949e-05,1.1615675874591084e-05,1.3300913542599594e-05,1.5095687867216334e-05,1.6994508727205625e-05
474,TOI-270b,1.4538723777996856e-11,3.384496183061471e-11,7.292497433938863e-11,1.4689368335477852e-10,2.7892961837225765e-10,5.02807069771477e-10,8.655874038125361e-10,1.4303153223587768e-09,2.2785635343751794e-09,3.512667749735248e-09,5.257519222453259e-09,7.66182911761883e-09,1.0898780893153387e-08,1.516604138465441e-08,2.0685172475170807e-08
475,XO-7b,4.570825464770256e-05,5.759098964070809e-05,7.094531071468539e-05,8.570409381582398e-05,0.00010178220994962402,0.00011908186865343905,0.0001374971933235394,0.00015691805531641928,0.00017723333588198501,0.00019833337218276218,0.00022011179317671866,0.00024246701095843534,0.0002653031164558858,0.00028853041718456516,0.0003120658788498334
476,Qatar-1b,3.590440301088957e-05,4.801188134206798e-05,6.244311225431458e-05,7.927491676277488e-05,9.854214093810124e-05,0.00012024128752720489,0.00014433498030333143,0.00017075687288680617,0.0001994168603515547,0.00023020594314938393,0.00026300072032524823,0.0002976676842065899,0.00033406677397852753,0.0003720543896797124,0.0004114861996217164
477,HD97658b,3.8182367551777274e-10,7.578839237430509e-10,1.411739112535131e-09,2.4882653641098503e-09,4.178486856741356e-09,6.7241734409265105e-09,1.0420538779957913e-08,1.5616829114729705e-08,2.271482233986597e-08,3.216531249813589e-08,4.446283051661839e-08,6.013903811874534e-08,7.975501840490675e-08,1.0389286311029925e-07,1.331471264762175e-07
478,TOI-942c,2.106658678037796e-09,4.0379441053251306e-09,7.286509455098934e-09,1.2475906373140724e-08,2.0401326725680793e-08,3.2038345316178374e-08,4.854385798379374e-08,7.124920279109221e-08,1.016462694035544e-07,1.4136740016376534e-07,1.9216042694096578e-07,2.558607372686822e-07,3.343611883984752e-07,4.2958131310510224e-07,5.434378075901201e-07
479,GJ3090b,7.281020022208732e-10,1.441502581455399e-09,2.6801819774737824e-09,4.718048637994787e-09,7.916882341043666e-09,1.2735608938998052e-08,1.9736130007256363e-08,2.9585264326946907e-08,4.305277913389653e-08,6.100558892408711e-08,8.43985349080662e-08,1.1426252070305574e-07,1.5169038695776803e-07,1.978212565195474e-07,2.538244222461488e-07
480,TOI-2134c,2.2480553575896677e-19,1.3555420401177325e-18,6.948471963606735e-18,3.0913094847528524e-17,1.21456322691893e-16,4.2765720540515846e-16,1.3664234029937847e-15,4.0042252268206185e-15,1.0861209458439408e-14,2.748571728521403e-14,6.534243300863342e-14,1.4680937444247017e-13,3.1337980353901017e-13,6.384994239003136e-13,1.246815801888689e-12
481,TOI-3693b,3.332428881784787e-08,6.197825630034767e-08,1.0880647112323022e-07,1.816617684199245e-07,2.902589315493875e-07,4.4618047014348574e-07,6.627944224899611e-07,9.550918580259655e-07,1.3394597193564977e-06,1.8334018520875227e-06,2.455225789330538e-06,3.2237175021856814e-06,4.157811523555425e-06,5.276270887689592e-06,6.59739682985231e-06
482,TOI-1470c,2.5748368072064236e-16,1.0521956620482071e-15,3.784519770863555e-15,1.217847622039363e-14,3.554585431746755e-14,9.519548964456662e-14,2.362306584858139e-13,5.47758681984121e-13,1.1953791023801694e-12,2.4705300828621223e-12,4.861732052638775e-12,9.152886741225056e-12,1.6553414157347724e-11,2.8864203756643387e-11,4.8682246828360144e-11
483,TOI-1408b,1.4294267271687735e-05,1.94690247234582e-05,2.574129574090709e-05,3.31679671786135e-05,4.178556580026843e-05,5.161121834144254e-05,6.264422756160811e-05,7.486805389779159e-05,8.825260303077974e-05,0.00010275648411349916,0.00011832919115920619,0.00013491326153454054,0.0001524461317380534,0.0001708617638487839,0.00019009218953147585
484,HD260655b,4.0183045931725487e-10,7.889857706919423e-10,1.4558033121936428e-09,2.544680517466916e-09,4.242061030031106e-09,6.782500016614424e-09,1.0450920542219558e-08,1.558289143711996e-08,2.256296994543123e-08,3.18211924747515e-08,4.382795846044536e-08,5.908772430212655e-08,7.813170881682934e-08,1.0150998177759723e-07,1.2978346905911843e-07
485,HD63935b,7.239602233118032e-09,1.2382438244639282e-08,2.0141729018907538e-08,3.1363574860645295e-08,4.700704702226138e-08,6.812458747687352e-08,9.583816561174124e-08,1.3131301496803584e-07,1.7573095380274018e-07,2.302642999335279e-07,2.9605159236729414e-07,3.7417650429227756e-07,4.65649590861511e-07,5.71393350456992e-07,6.9223154725957e-07
486,TOI-1420b,2.5939507578648214e-07,4.2850403815024897e-07,6.753246363867769e-07,1.0216402535075357e-06,1.491195015678772e-06,2.109079407968879e-06,2.9010724739658713e-06,3.892984979392958e-06,5.110047747566654e-06,6.576358739262268e-06,8.314408403137262e-06,1.0344707134194508e-05,1.2685493572972598e-05,1.5352527599137733e-05,1.8358984464318763e-05
487,HD260655c,5.049803502513229e-12,1.2446519860112227e-11,2.8246272693705824e-11,5.965362489130721e-11,1.1828794917763604e-10,2.218860176994567e-10,3.962495410882597e-10,6.773543669749961e-10,1.113519676825334e-09,1.7675202477598807e-09,2.718526639783096e-09,4.063777200378699e-09,5.919885424424066e-09,8.423717357389982e-09,1.1732820685963432e-08
488,HD109833b,7.848031808033261e-09,1.3250356425803316e-08,2.1299696553878935e-08,3.2807891462417825e-08,4.8681384692939424e-08,6.990045331769229e-08,9.749532213836118e-08,1.325209168859484e-07,1.7603210087396337e-07,2.2906020339904615e-07,2.9259183824423e-07,3.6755116332364283e-07,4.547850562547984e-07,5.550515264403493e-07,6.690121376861322e-07
489,TOI-4010b,2.2063706830664703e-06,2.926467267957064e-06,3.7780854438731255e-06,4.764317491875222e-06,5.88591946758556e-06,7.141561514294826e-06,8.528111846655566e-06,1.0040934113169e-05,1.167419211755169e-05,1.3421126739330645e-05,1.527430597137847e-05,1.7225859487627322e-05,1.9267668424162585e-05,2.139152311743819e-05,2.3589268301622002e-05
490,TOI-1272b,1.8382478256452797e-07,2.8411324360174166e-07,4.215091973207936e-07,6.034849481273172e-07,8.375347698668348e-07,1.1309496309487428e-06,1.4906177134447052e-06,1.922858551916911e-06,2.4332977795578794e-06,3.0267767484304692e-06,3.707296282846533e-06,4.4779966665757975e-06,5.3411598085943026e-06,6.2982319593178175e-06,7.349870445215622e-06
491,HAT-P-64b,5.2395310065132534e-05,6.585083768808365e-05,8.09335960045672e-05,9.756286286238191e-05,0.0001156388148497053,0.0001350485244734259,0.00015567103564028133,0.00017738156989935397,0.00020005506919864506,0.0002235688150952722,0.0002478043647260221,0.00027264910566335277,0.0002979971541201341,0.0003237498643962536,0.00034981624111969374
492,TOI-178e,1.485483219432853e-11,3.4600985076176635e-11,7.457160363327262e-11,1.5020339297158115e-10,2.8513442137964154e-10,5.137505378928404e-10,8.838746136420443e-10,1.4594394914354963e-09,2.3229852651652508e-09,3.5778221103484896e-09,5.349727693205571e-09,7.788097577816716e-09,1.106646999055374e-08,1.538240214511355e-08,2.0956747241390813e-08
493,TOI-178g,7.957787271192657e-14,2.433195301387863e-13,6.718215055795158e-13,1.6971641437192614e-12,3.966036561366299e-12,8.653157652558931e-12,1.7766052898401483e-11,3.455574423562268e-11,6.404230840710402e-11,1.136564308738688e-10,1.939895261469384e-10,3.1963724554313183e-10,5.101122347891238e-10,7.907964077157141e-10,1.193901767258636e-09
494,TOI-1135b,4.447923625474233e-07,6.800191548470812e-07,9.987194668320559e-07,1.4164674982723924e-06,1.948564642096486e-06,2.6095768488388187e-06,3.4129439002725858e-06,4.370672272976964e-06,5.493121750290572e-06,6.78886852081897e-06,8.264639904598228e-06,9.925322709332188e-06,1.1774012945115721e-05,1.3812102728391612e-05,1.6039411281274008e-05
