,Planet Name,Eclipse Flux Ratio 1.1-1.1425um,Eclipse Flux Ratio 1.1425-1.185um,Eclipse Flux Ratio 1.185-1.2275um,Eclipse Flux Ratio 1.2275-1.27um,Eclipse Flux Ratio 1.27-1.3125um,Eclipse Flux Ratio 1.3125-1.355um,Eclipse Flux Ratio 1.355-1.3975um,Eclipse Flux Ratio 1.3975-1.44um,Eclipse Flux Ratio 1.44-1.4825um,Eclipse Flux Ratio 1.4825-1.525um,Eclipse Flux Ratio 1.525-1.5675um,Eclipse Flux Ratio 1.5675-1.61um,Eclipse Flux Ratio 1.61-1.6525um,Eclipse Flux Ratio 1.6525-1.695um,Eclipse Flux Ratio 1.695-1.7375um,Eclipse Flux Ratio 1.7375-1.78um,Eclipse Flux Ratio 1.78-1.8225um,Eclipse Flux Ratio 1.8225-1.865um,Eclipse Flux Ratio 1.865-1.9075um,Eclipse Flux Ratio 1.9075-1.95um
254,HD63433b,9.719062035296216e-09,1.4178743530088855e-08,2.0125515237977862e-08,2.787185231071342e-08,3.77528379607627e-08,5.012106776980033e-08,6.534117332396015e-08,8.378420256839603e-08,1.0582206662497801e-07,1.3182222849647828e-07,1.6214277210418084e-07,1.9712795352619818e-07,2.3710430225377288e-07,2.8237731009701635e-07,3.332287197401523e-07,3.899144040723921e-07,4.526628111623923e-07,5.216739377356534e-07,5.971187857597439e-07,6.791392516887779e-07
255,Kepler-435b,1.921976021684292e-05,2.2996917928357726e-05,2.7147427693977927e-05,3.16614933738034e-05,3.652622983245568e-05,4.172625254533089e-05,4.724423023307853e-05,5.306138928513499e-05,5.915796391405513e-05,6.551358989046466e-05,7.210764253304048e-05,7.891952156690922e-05,8.592888670344142e-05,9.311584849891252e-05,0.00010046111935751703,0.00010794612956873687,0.00011555311309950422,0.00012326516756693302,0.00013106629244946828,0.0001389414091910517
256,WASP-56b,2.8608432517851166e-06,3.803101189605703e-06,4.951232596231538e-06,6.32626364984304e-06,7.947777958398331e-06,9.833604814117031e-06,1.1999583562565219e-05,1.4459401062940359e-05,1.722449648203703e-05,2.0304025939969042e-05,2.370487862707131e-05,2.7431735752893556e-05,3.148716389941346e-05,3.587173488481684e-05,4.0584164981265096e-05,4.562146717581511e-05,5.0979111047312073e-05,5.665118570288704e-05,6.263056204125187e-05,6.890905136479348e-05
257,WASP-42b,5.449861894425312e-07,7.847463574780338e-07,1.1005057210285893e-06,1.5071052023111935e-06,2.0202253267453982e-06,2.6561301282952197e-06,3.431402790077764e-06,4.362683575609291e-06,5.466418886827617e-06,6.758628411928675e-06,8.254695465702042e-06,9.96918389340558e-06,1.1915683378276861e-05,1.4106683699204383e-05,1.6553477439023245e-05,1.9266089836968043e-05,2.2253233890739694e-05,2.5522288417510497e-05,2.9079296549327775e-05,3.2928982037066026e-05
258,GJ1214b,1.0440115942921068e-10,2.0595316033534237e-10,3.872571879855386e-10,6.974302632393932e-10,1.2080970590896002e-09,2.0202352471589156e-09,3.271940298960702e-09,5.146951252603443e-09,7.883726198507205e-09,1.1784816130724607e-08,1.7226260617874657e-08,2.4666719187484018e-08,3.4656057757321025e-08,4.784312820472582e-08,6.498250884794884e-08,8.694001145104382e-08,1.1469680349356127e-07,1.4935204014177742e-07,1.921239461905198e-07,2.4434933218132815e-07
259,TOI-150.01,6.089336514606482e-06,7.7500843974884e-06,9.688943558961583e-06,1.192004364475101e-05,1.4454542457695617e-05,1.7300625176171628e-05,2.046358275605821e-05,2.3945952263061555e-05,2.774770305549501e-05,3.1866454480168705e-05,3.6297712760372596e-05,4.103511683381235e-05,4.6070684898171195e-05,5.139505525552523e-05,5.699771666747498e-05,6.286722482273834e-05,6.8991402679689e-05,7.535752339180687e-05,8.195247527510728e-05,8.876290885744677e-05
260,TOI-451c,5.192133860766267e-09,7.995349912469138e-09,1.193406040852803e-08,1.7321146351811403e-08,2.4513283397654854e-08,3.390862610132861e-08,4.594326250346857e-08,6.108662995163244e-08,7.983611265918608e-08,1.0271105315053989e-07,1.302464065268237e-07,1.6298625189176257e-07,2.014773527336932e-07,2.462629306587841e-07,2.9787678721515575e-07,3.5683787869628797e-07,4.236454202916881e-07,4.987745698112727e-07,5.826727180896662e-07,6.757563933939523e-07
261,TOI-2076d,5.266064965768961e-11,9.71277183466697e-11,1.7147642981878833e-10,2.9106939984931987e-10,4.76865317906605e-10,7.566012113977989e-10,1.1659942883793087e-09,1.749916362817582e-09,2.563494090585036e-09,3.6730914129704466e-09,5.157136164126325e-09,7.106760079833574e-09,9.626229752404428e-09,1.283315476052916e-08,1.6858467705033466e-08,2.184617876020392e-08,2.7952914288107353e-08,3.5347254861441865e-08,4.4208892604972e-08,5.47276310889341e-08
262,TOI-1266c,7.619304898210801e-18,2.4957457113818664e-17,7.521291996716482e-17,2.1029538594537594e-16,5.495171542816061e-16,1.3505786577196037e-15,3.139656556026709e-15,6.93773102877321e-15,1.4636224414377718e-14,2.9594303451857985e-14,5.755226110681195e-14,1.0797924921540093e-13,1.9599790231209938e-13,3.4505141246111775e-13,5.904985753286859e-13,9.843374352807495e-13,1.6012667952368728e-12,2.5462957284009734e-12,3.964103465694092e-12,6.0503352619593086e-12
263,Qatar-10b,0.0001784851304780147,0.00020711684388705485,0.00023764104350811993,0.0002699172005572714,0.00030379905724459117,0.00033913798285878274,0.0003757857338910417,0.0004135966668868653,0.0004524294631155792,0.0004921484279457795,0.0005326244271567235,0.0005737355189302268,0.0006153673351500996,0.0006574132597337362,0.0006997744456109708,0.0007423597060244721,0.0007850853102819555,0.0008278747090670481,0.0008706582099645113,0.0009133726199810572
264,TOI-270d,7.779955588847169e-16,2.2104854660963875e-15,5.835666594012063e-15,1.4421051932792026e-14,3.357405254830677e-14,7.405553069121693e-14,1.5552759681284432e-13,3.1235566276483493e-13,6.022289060159496e-13,1.1184980326550838e-12,2.0072408714848745e-12,3.4901416259590065e-12,5.89429721773279e-12,9.690035911307248e-12,1.5537745162064983e-11,2.43445575986944e-11,3.7331540709666855e-11,5.611178536259749e-11,8.277950187747474e-11,1.2000992306842288e-10
265,WASP-72b,9.583098006880009e-05,0.00010843586242377286,0.00012154099863039296,0.00013507878097018493,0.00014898443856579206,0.00016319669162672608,0.0001776581752766393,0.00019231567841252015,0.00020712023748418332,0.0002220271192535219,0.0002369957209715422,0.00025198941126310657,0.00026697533046056497,0.0002819241652140444,0.00029680990890939326,0.00031160961669534975,0.0003263031616955521,0.0003408729971902304,0.0003553039281302218,0.0003695828942309036
266,WASP-91b,3.068055431483461e-06,4.139206966615411e-06,5.4637570870160385e-06,7.072152232403657e-06,8.99368508205979e-06,1.1255984971705445e-05,1.3884593684834068e-05,1.6902629918419314e-05,2.033054104483376e-05,2.4185937320986147e-05,2.8483501315274904e-05,3.323496387099984e-05,3.844913722488941e-05,4.413199578016506e-05,5.028679534058523e-05,5.6914222212980524e-05,6.401256437250027e-05,7.157789777163276e-05,7.960428179609345e-05,8.808395878060679e-05
267,Kepler-7b,2.387941090086355e-05,2.8965714017513342e-05,3.4631265496956405e-05,4.0871722109645356e-05,4.767717267850117e-05,5.5032902302346844e-05,6.292015771517255e-05,7.131688654846738e-05,8.019843150309563e-05,8.953816722944884e-05,9.930807311333664e-05,0.0001094792393074934,0.00012002230640993418,0.00013090784135467445,0.00014210665352277122,0.00015359005595942844,0.0001653300770311623,0.00017729962798822803,0.0001894726318027975,0.00020182411840484737
268,WASP-28b,1.666267338824914e-05,2.0912470846425724e-05,2.580670149674931e-05,3.136751313834215e-05,3.761002451620001e-05,4.454260738964708e-05,5.2167308197216056e-05,6.048036752904104e-05,6.947280120482026e-05,7.91310127575603e-05,8.943741301365301e-05,0.00010037102791022673,0.0001119080805213907,0.0001240225374013814,0.00013668661279068702,0.00014987122701112755,0.00016354641756263292,0.00017768170310453218,0.0001922464017364136,0.00020720990586361914
269,WASP-131b,8.720144208936353e-06,1.0942125931059508e-05,1.3500719325964914e-05,1.6407474263814318e-05,1.9670274074055436e-05,2.3293482636564356e-05,2.7278164162859073e-05,3.162235392577337e-05,3.6321361099905294e-05,4.136808799470548e-05,4.6753353023833376e-05,5.2466207588053594e-05,5.8494239561074814e-05,6.482385821950315e-05,7.144055724726348e-05,7.832915389214691e-05,8.547400349122923e-05,9.285918945238295e-05,0.00010046868942186709,0.0001082865188222536
270,HAT-P-20b,7.56363206309859e-07,1.0935072545326146e-06,1.5393933415491525e-06,2.1158704257627037e-06,2.8461773508111854e-06,3.754579173435863e-06,4.865984863045675e-06,6.205562076228626e-06,7.79836251340221e-06,9.668968842013072e-06,1.1841171573468739e-05,1.4337681793146278e-05,1.7179883386232402e-05,2.0387626447001254e-05,2.397906193538371e-05,2.7970516352937487e-05,3.237640423130647e-05,3.7209175528488726e-05,4.247929457395708e-05,4.81952469531643e-05
271,WASP-35b,1.907102399648552e-05,2.3970397447113143e-05,2.9621306006931593e-05,3.605107428307338e-05,4.327884898879085e-05,5.131588723591924e-05,6.016601386547086e-05,6.98261993804636e-05,8.028721614040112e-05,9.153433718500502e-05,0.00010354804874016543,0.00011630475371668113,0.00012977744911167802,0.00014393636505839814,0.00015874955732254835,0.0001741834483474463,0.0001902033145725273,0.00020677371977287574,0.00022385889567863788,0.00024142307221756032
272,WASP-20b,9.458282749392716e-06,1.2078865083587634e-05,1.5148937233872596e-05,1.869331869775264e-05,2.273210564483038e-05,2.7280611988220557e-05,3.234944465535641e-05,3.7944686297840784e-05,4.406815992227255e-05,5.0717752239536045e-05,5.788777542856862e-05,6.556935013092029e-05,7.375079558337831e-05,8.241801569484706e-05,9.155487248547017e-05,0.0001011435405850488,0.00011116483842301355,0.0001215985333452126,0.00013242361918912673,0.00014361856587183215
273,WASP-158b,1.442487861088704e-05,1.770297841911921e-05,2.1395768743045082e-05,2.5506039412284233e-05,3.003227705166274e-05,3.49691107442254e-05,4.0307790255811777e-05,4.6036673056425824e-05,5.214170200830457e-05,5.8606860554314895e-05,6.541459643466647e-05,7.254620838096552e-05,7.998219293699889e-05,8.770255061778116e-05,9.568705213653671e-05,0.00010391546649796424,0.00011236775346346912,0.00012102422331829616,0.00012986566707867794,0.0001388734603250432
274,LP714-47b,2.6299540948801574e-09,4.440729625734374e-09,7.223285354799014e-09,1.136140437292815e-08,1.733704656110408e-08,2.5740273036103124e-08,3.72771452230991e-08,5.277522955733727e-08,7.318647117219186e-08,9.958733295569689e-08,1.331762204540089e-07,1.7526832144212463e-07,2.2728807744110004e-07,2.9075957126855113e-07,3.6729515998532434e-07,4.585827078472326e-07,5.663717814918589e-07,6.924591624858567e-07,8.38674013594767e-07,1.0068630077081437e-06
275,HIP67522b,8.16114413661257e-07,1.1015843573448289e-06,1.4546122463491052e-06,1.883276100963747e-06,2.3953301739847777e-06,2.998069186872983e-06,3.698216080724709e-06,4.501834039403771e-06,5.414262274897205e-06,6.44007413477562e-06,7.583055463536161e-06,8.84620077671895e-06,1.0231724638788003e-05,1.17410856246654e-05,1.337502034741901e-05,1.5133585214367836e-05,1.7016203801062145e-05,1.9021717983983885e-05,2.1148441230937642e-05,2.3394212700411273e-05
276,TOI-1859b,3.413449030629654e-11,6.62090682471395e-11,1.2248022012375237e-10,2.1713415340916728e-10,3.7044319783010973e-10,6.104286476196969e-10,9.746803391821304e-10,1.5122798113733666e-09,2.2857649691234927e-09,3.37306934760139e-09,4.869368411981736e-09,6.8887685085550166e-09,9.565780514626724e-09,1.3056529162170696e-08,1.7539659615312643e-08,2.321691436504763e-08,3.031336514513443e-08,3.9077295765665e-08,4.977974203401984e-08,6.271370395188501e-08
277,EPIC246851721b,3.9366179651793105e-06,5.012187247745223e-06,6.268376536026315e-06,7.714456483374627e-06,9.35777145256797e-06,1.1203736252406016e-05,1.3255884597622521e-05,1.551595814145972e-05,1.7984025660712622e-05,2.065862308057534e-05,2.3536906318708704e-05,2.6614810266475995e-05,2.9887208517230402e-05,3.334806963920852e-05,3.699060684273416e-05,4.0807418795675125e-05,4.4790620097800544e-05,4.8931960542354826e-05,5.322293278495545e-05,5.765486842120579e-05
278,WASP-26b,4.232415942206436e-05,5.094595681787812e-05,6.047669266733132e-05,7.090015478779908e-05,8.219201601665136e-05,9.432117405536481e-05,0.00010725104223070661,0.00012094075641331892,0.00013534627628638993,0.0001504213693376439,0.0001661184736526352,0.00018238944118465785,0.0001991861670464142,0.00021646111286725443,0.0002341677337022409,0.000252260818632407,0.0002706967552781997,0.0002894337281348407,0.00030843186006506947,0.00032765330555465337
279,Qatar-9b,6.135883997937505e-06,8.203360851911839e-06,1.0738606780854137e-05,1.3793547336906934e-05,1.741747888620897e-05,2.1656252012094025e-05,2.655161500592261e-05,3.214071755766674e-05,3.845576756887625e-05,4.5523828965713826e-05,5.336674519677265e-05,6.200117142410446e-05,7.143869792269319e-05,8.168604758800544e-05,9.274533144918843e-05,0.00010461434747896121,0.00011728690960729231,0.0001307531955525531,0.00014500010378426447,0.00016001161155838542
280,HATS-26b,7.93545542006669e-05,9.237966098110669e-05,0.00010631025207557155,0.00012108442790935455,0.0001366368694714861,0.00015290045072344002,0.00016980758602363634,0.00018729132939883126,0.0002052862487469525,0.00022372910102879618,0.00024255933518897824,0.0002617194487105302,0.00028115522193199465,0.0003008158519623435,0.0003206540055137609,0.0003406258074354702,0.0003606907793016883,0.00038081174015971916,0.0004009546795195764,0.0004210886108786237
281,KELT-9b,0.0007941694606191098,0.000838738905904508,0.0008819653765575106,0.0009238380826954825,0.0009643606474137651,0.0010035478156748265,0.0010414227817824033,0.0010780150318627033,0.001113358611688096,0.001147490743593528,0.0011804507284700542,0.0012122790795968683,0.0012430168443489055,0.0012727050776722574,0.0013013844377945762,0.001329094880094086,0.0013558754295501674,0.0013817640158910118,0.0014067973585732028,0.0014310108911903619
282,WASP-104b,3.3427468015271696e-05,4.1208280665904474e-05,5.001636257431326e-05,5.986587873727158e-05,7.07601924881995e-05,8.269279618258892e-05,9.56483597650643e-05,0.00010960383664849646,0.00012452957883026964,0.00014039042463670503,0.00015714673252783688,0.00017475534286613107,0.00019317045647193178,0.00021234442427025274,0.00023222844654359728,0.0002527731834288809,0.0002739292805176952,0.00029564781491005226,0.00031788066798564486,0.0003405808316256049
283,KELT-23Ab,4.536753311289625e-05,5.565571421757844e-05,6.724365180810465e-05,8.014037786163319e-05,9.434149051501589e-05,0.00010983053032771649,0.00012658046000343606,0.00014455517394959658,0.00016371098132356615,0.0001839980214667869,0.0002053615835509963,0.00022774331283208067,0.00025108229427894444,0.0002753160107623483,0.0003003811777351385,0.00032621445969658854,0.0003527530759774967,0.000379935304747961,0.00040770089484164066,0.0004359913951803413
284,HATS-2b,6.307635812362604e-05,7.657283606436823e-05,9.162522985329679e-05,0.00010822580108544994,0.00012635178188509757,0.0001459673237897561,0.00016702547216781326,0.00018947009218594208,0.0002132376934551253,0.00023825911813876588,0.00026446107154687684,0.0002917674853443381,0.00032010071186244684,0.00034938255405411766,0.0003795351397979527,0.0004104816519231979,0.00044214692683593496,0.00047445793526386073,0.0005073441586388022,0.0005407378741923154
285,WASP-69b,4.950711184219498e-07,7.189509571885862e-07,1.016305027460111e-06,1.4022706641865247e-06,1.8930299349050692e-06,2.505562840485254e-06,3.2573842064593333e-06,4.16627537480549e-06,5.250020428287604e-06,6.526155019759812e-06,8.011734119773472e-06,9.723123274347458e-06,1.1675816375148571e-05,1.3884281544279909e-05,1.6361835553908755e-05,1.9120546243750925e-05,2.21711616583527e-05,2.552306408275229e-05,2.9184246785531925e-05,3.3161311056260396e-05
286,CoRoT-19b,2.294651295818042e-05,2.7751506075684826e-05,3.308761170375833e-05,3.894863528033881e-05,4.5323407781301164e-05,5.219652331178015e-05,5.954906560692174e-05,6.735930016856273e-05,7.560331640270663e-05,8.425561029761218e-05,9.328960299463313e-05,0.0001026780942181847,0.00011239365213566848,0.00012240894300021327,0.00013269700506114622,0.00014323147186002684,0.00015398675029088666,0.00016493815879585561,0.0001760620308743323,0.00018733578876961422
287,Kepler-18d,4.1101226118684365e-09,6.663432058555163e-09,1.0433933205555158e-08,1.5835775188753644e-08,2.33671808401596e-08,3.361360836170673e-08,4.7248621028233094e-08,6.503244247952487e-08,8.780829095343696e-08,1.1649668061473982e-07,1.5208794911118804e-07,1.956333174527609e-07,2.4823481299236536e-07,3.110343916352715e-07,3.8520258499321684e-07,4.719269757636778e-07,5.724007737271371e-07,6.878117286144631e-07,8.193315774171914e-07,9.681061846861074e-07
288,HD209458b,1.733476274641176e-05,2.1806816452967097e-05,2.6968939738284175e-05,3.284682807170416e-05,3.9458662020221805e-05,4.681535744442374e-05,5.492097384127762e-05,6.377323624057978e-05,7.33641315392197e-05,8.368054624938486e-05,9.470491874671744e-05,0.00010641588484911659,0.00011878890071543826,0.00013179683152196922,0.0001454104981297234,0.00015959917702551742,0.00017433105126313085,0.00018957361202175306,0.00020529401181661107,0.00022145937141886915
289,GJ357b,1.12338153911289e-12,2.3712438488230255e-12,4.747696888323217e-12,9.06490328886988e-12,1.6581820984272062e-11,2.917778762711491e-11,4.9564537703397935e-11,8.153661995666076e-11,1.302581218327477e-10,2.0258155709685985e-10,3.0739289058399237e-10,4.5597509118382673e-10,6.623814149122204e-10,9.438088782420752e-10,1.320962102767125e-09,1.818397876828552e-09,2.464841342278299e-09,3.2934656107394443e-09,4.342127768441844e-09,5.653555563127339e-09
290,WASP-43b,5.918097794162996e-05,7.317093286595316e-05,8.906582334966258e-05,0.00010690333471513449,0.00012670123479898788,0.0001484587839828903,0.00017215841312132784,0.00019776755950670868,0.00022524057081031788,0.00025452060584117464,0.0002855414780840356,0.000318229402873255,0.00035250462159998515,0.0003882828866039849,0.0004254767985533914,0.0004639969944118408,0.0005037531887993762,0.0005446550749353056,0.0005866130936529438,0.0006295390804171981
291,HD189733b,7.846009830506244e-06,1.0368633639552108e-05,1.3425703104031114e-05,1.7068632063702413e-05,2.1344806133829636e-05,2.629686825132345e-05,3.1962198847060606e-05,3.8372579215896056e-05,4.555402070860501e-05,5.352673888933419e-05,6.230525028411805e-05,7.189856930739757e-05,8.231048396583628e-05,9.353989064325739e-05,0.00010558117038048178,0.00011842459135976494,0.00013205672462468724,0.00014646086230094024,0.00016161742965878852,0.00017750438423159978
292,WASP-173Ab,0.00012547674599117288,0.0001471015087073144,0.0001703953433596962,0.0001952651464995938,0.00022160901870617935,0.00024931920144845223,0.0002782846153626687,0.0003083930054319006,0.000339532714429945,0.000371594115649808,0.00040447074097069776,0.0004380601420412632,0.0004722645218136185,0.0005069911716532003,0.0005421527463701187,0.0005776674061992042,0.00061345885129923,0.0006494562709482587,0.0006855942264091838,0.0007218124835009745
